"d","test1"
379.5,-407.658417
380.0,-397.869568
380.5,-397.407837
381.0,-384.893829
381.5,-364.034882
382.0,-352.109436
382.5,-339.194794
383.0,-321.350891
383.5,-305.983093
384.0,-305.661987
384.5,-309.028381
385.0,-311.583527
385.5,-318.196136
386.0,-329.939575
386.5,-342.671997
387.0,-352.528839
387.5,-355.733978
388.0,-349.839203
388.5,-343.563751
389.0,-331.193481
389.5,-319.619415
390.0,-292.552979
390.5,-266.627441
391.0,-249.194885
391.5,-245.444489
392.0,-255.567307
392.5,-286.554108
393.0,-303.599365
393.5,-292.407532
394.0,-260.004791
394.5,-205.990433
395.0,-158.515717
395.5,-159.453156
396.0,-176.427719
396.5,-181.971451
397.0,-173.862534
397.5,-159.724396
398.0,-141.978912
398.5,-121.499245
399.0,-105.481613
399.5,-82.979576
400.0,-54.550797
400.5,-30.055845
401.0,-19.560778
401.5,-19.779587
402.0,-16.829277
402.5,-9.479291
403.0,-5.165462
403.5,-2.300007
404.0,-0.054794
404.5,3.623454
405.0,7.244116
405.5,11.403712
406.0,14.392856
406.5,20.248926
407.0,32.591572
407.5,38.060883
408.0,40.878761
408.5,62.190533
409.0,85.685234
409.5,68.111244
410.0,76.013115
410.5,87.323601
411.0,70.615364
411.5,70.643028
412.0,64.310204
412.5,54.352200
413.0,43.899570
413.5,32.696735
414.0,38.679962
414.5,44.724361
415.0,52.477783
415.5,79.826088
416.0,102.341080
416.5,116.406029
417.0,125.463562
417.5,134.307419
418.0,143.528641
418.5,148.839081
419.0,143.340637
419.5,144.931824
420.0,169.665222
420.5,205.557953
421.0,226.712723
421.5,242.735931
422.0,265.622925
422.5,289.910248
423.0,301.231201
423.5,287.135345
424.0,279.955048
424.5,251.776459
425.0,221.242676
425.5,228.732529
426.0,218.044876
426.5,190.414017
427.0,180.817200
427.5,165.016190
428.0,166.532639
428.5,158.530319
429.0,159.189987
429.5,166.520462
430.0,161.030807
430.5,152.746552
431.0,143.991882
431.5,127.398178
432.0,103.038406
432.5,87.962036
433.0,80.962685
433.5,85.208160
434.0,81.074883
434.5,74.060165
435.0,84.396881
435.5,100.984329
436.0,132.467804
436.5,196.023041
437.0,245.549698
437.5,313.394318
438.0,391.508575
438.5,435.043945
439.0,506.851685
439.5,546.391296
440.0,586.898987
440.5,616.688171
441.0,634.302551
441.5,683.358521
442.0,708.990356
442.5,721.620789
443.0,716.134155
443.5,678.278748
444.0,595.248291
444.5,440.836670
445.0,390.059601
445.5,645.749817
446.0,540.803040
446.5,960.163513
447.0,1013.116516
447.5,1232.585571
448.0,1289.697632
448.5,1299.563477
449.0,1279.092285
449.5,1267.940186
450.0,1288.979980
450.5,1352.916382
451.0,1424.303711
451.5,1507.778320
452.0,1563.144775
452.5,1588.395142
453.0,1604.191650
453.5,1562.719482
454.0,1501.204956
454.5,1405.553467
455.0,1314.593140
455.5,1275.835205
456.0,1303.422607
456.5,1410.880493
457.0,1546.059082
457.5,1677.938354
458.0,1768.502319
458.5,1836.445557
