"d","test1"
387.5,-0.856639
388.0,-0.871853
388.5,-0.889033
389.0,-0.899002
389.5,-0.903248
390.0,-0.900951
390.5,-0.896987
391.0,-0.888707
391.5,-0.876334
392.0,-0.861354
392.5,-0.847996
393.0,-0.853683
393.5,-0.884631
394.0,-0.926880
394.5,-0.958215
395.0,-0.974712
395.5,-0.984479
396.0,-1.001470
396.5,-1.020765
397.0,-1.042142
397.5,-1.041824
398.0,-1.031333
398.5,-1.024818
399.0,-1.027415
399.5,-1.031035
400.0,-1.025770
400.5,-1.002972
401.0,-0.958611
401.5,-0.897480
402.0,-0.831485
402.5,-0.781511
403.0,-0.744841
403.5,-0.733119
404.0,-0.739257
404.5,-0.765599
405.0,-0.814258
405.5,-0.876049
406.0,-0.941066
406.5,-1.001734
407.0,-1.063596
407.5,-1.110909
408.0,-1.138484
408.5,-1.134374
409.0,-1.100216
409.5,-1.053771
410.0,-1.003854
410.5,-0.939418
411.0,-0.880981
411.5,-0.822370
412.0,-0.775785
412.5,-0.756920
413.0,-0.759114
413.5,-0.778632
414.0,-0.822846
414.5,-0.857429
415.0,-0.880055
415.5,-0.882794
416.0,-0.869701
416.5,-0.850779
417.0,-0.835480
417.5,-0.803750
418.0,-0.770611
418.5,-0.753577
419.0,-0.746088
419.5,-0.750306
420.0,-0.751883
420.5,-0.747089
421.0,-0.763970
421.5,-0.785417
422.0,-0.814389
422.5,-0.865131
423.0,-0.921184
423.5,-0.972664
424.0,-0.996050
424.5,-0.973810
425.0,-0.943242
425.5,-0.897605
426.0,-0.846214
426.5,-0.791238
427.0,-0.743300
427.5,-0.716752
428.0,-0.709247
428.5,-0.713278
429.0,-0.722685
429.5,-0.729218
430.0,-0.732005
430.5,-0.733924
431.0,-0.734279
431.5,-0.732087
432.0,-0.733978
432.5,-0.733026
433.0,-0.730988
433.5,-0.719110
434.0,-0.702759
434.5,-0.691785
435.0,-0.692496
435.5,-0.701852
436.0,-0.711211
436.5,-0.731979
437.0,-0.760134
437.5,-0.782730
438.0,-0.779963
438.5,-0.771354
439.0,-0.761300
439.5,-0.747154
440.0,-0.731630
440.5,-0.721002
441.0,-0.717928
441.5,-0.737947
442.0,-0.767668
442.5,-0.803910
443.0,-0.846420
443.5,-0.891893
444.0,-0.925008
444.5,-0.951287
445.0,-0.969830
445.5,-0.979097
446.0,-0.966862
446.5,-0.956016
447.0,-0.922516
447.5,-0.881155
448.0,-0.831214
448.5,-0.780066
449.0,-0.749871
449.5,-0.736482
450.0,-0.731992
450.5,-0.739589
451.0,-0.741465
451.5,-0.745167
452.0,-0.739439
452.5,-0.741871
453.0,-0.737181
453.5,-0.722702
454.0,-0.713367
454.5,-0.704055
455.0,-0.689247
455.5,-0.683365
456.0,-0.672660
456.5,-0.670050
457.0,-0.666491
457.5,-0.670802
458.0,-0.664754
458.5,-0.657238
459.0,-0.654175
459.5,-0.649141
460.0,-0.644511
460.5,-0.639662
461.0,-0.625732
461.5,-0.610912
462.0,-0.596798
462.5,-0.579674
463.0,-0.563778
463.5,-0.552249
464.0,-0.551359
464.5,-0.548917
465.0,-0.548831
465.5,-0.554186
466.0,-0.557156
466.5,-0.558359
467.0,-0.542567
467.5,-0.520341
468.0,-0.491151
468.5,-0.461087
469.0,-0.440762
469.5,-0.432095
470.0,-0.436757
470.5,-0.450646
471.0,-0.451117
471.5,-0.447425
472.0,-0.441756
472.5,-0.433104
473.0,-0.430090
473.5,-0.423223
474.0,-0.402326
474.5,-0.382117
475.0,-0.358112
475.5,-0.337469
476.0,-0.325479
476.5,-0.323579
477.0,-0.320648
477.5,-0.320835
478.0,-0.325399
478.5,-0.323136
479.0,-0.319979
479.5,-0.313417
480.0,-0.313088
480.5,-0.308150
481.0,-0.302619
481.5,-0.291827
482.0,-0.276499
482.5,-0.260478
483.0,-0.246369
483.5,-0.239246
484.0,-0.234408
484.5,-0.233087
485.0,-0.229105
485.5,-0.232742
486.0,-0.235762
486.5,-0.245946
487.0,-0.258519
487.5,-0.266667
488.0,-0.269884
488.5,-0.265322
489.0,-0.245351
489.5,-0.231109
490.0,-0.222863
490.5,-0.221521
491.0,-0.230751
491.5,-0.240580
492.0,-0.248183
492.5,-0.253216
493.0,-0.260732
493.5,-0.262458
494.0,-0.268542
494.5,-0.265993
495.0,-0.268221
495.5,-0.264418
496.0,-0.262651
496.5,-0.256461
497.0,-0.241981
497.5,-0.219003
498.0,-0.186965
498.5,-0.151133
499.0,-0.115985
499.5,-0.079442
500.0,-0.047568
500.5,-0.016111
501.0,0.014502
501.5,0.044104
502.0,0.075512
502.5,0.105348
503.0,0.136359
503.5,0.164111
504.0,0.191699
504.5,0.215432
505.0,0.233597
505.5,0.243118
506.0,0.251953
506.5,0.258645
507.0,0.263241
507.5,0.266856
508.0,0.267119
508.5,0.267146
509.0,0.267843
509.5,0.269584
510.0,0.269319
510.5,0.266403
511.0,0.263432
511.5,0.262445
512.0,0.260262
512.5,0.257111
513.0,0.251328
513.5,0.247419
514.0,0.243595
514.5,0.242023
515.0,0.237495
515.5,0.232100
516.0,0.225209
516.5,0.221567
517.0,0.223181
517.5,0.228372
518.0,0.230651
518.5,0.228585
519.0,0.219816
519.5,0.211621
520.0,0.209179
520.5,0.210410
521.0,0.213322
521.5,0.215906
522.0,0.219413
522.5,0.219415
523.0,0.220190
523.5,0.220251
524.0,0.223411
524.5,0.230932
525.0,0.235499
525.5,0.239110
526.0,0.239485
526.5,0.236598
527.0,0.237963
527.5,0.241565
528.0,0.242015
528.5,0.243287
529.0,0.241049
529.5,0.238052
530.0,0.238760
530.5,0.239016
531.0,0.239512
531.5,0.235206
532.0,0.232219
532.5,0.224219
533.0,0.224709
533.5,0.226232
534.0,0.231973
534.5,0.238020
535.0,0.240329
535.5,0.236540
536.0,0.234074
536.5,0.229955
537.0,0.231608
537.5,0.227621
538.0,0.226920
538.5,0.224684
539.0,0.227057
539.5,0.233150
540.0,0.236228
540.5,0.238395
541.0,0.237810
541.5,0.237691
542.0,0.240677
542.5,0.244196
543.0,0.247632
543.5,0.249523
544.0,0.249957
544.5,0.249966
545.0,0.249770
545.5,0.250791
546.0,0.251033
546.5,0.247089
547.0,0.247687
547.5,0.244808
548.0,0.242542
548.5,0.242437
549.0,0.246402
549.5,0.242336
550.0,0.244775
550.5,0.244841
551.0,0.245294
551.5,0.245196
552.0,0.245854
552.5,0.241013
553.0,0.241378
553.5,0.240396
554.0,0.237517
554.5,0.240008
555.0,0.239159
555.5,0.240172
556.0,0.238886
556.5,0.239772
557.0,0.240859
557.5,0.239403
558.0,0.236169
558.5,0.237230
559.0,0.231075
559.5,0.227945
560.0,0.225835
560.5,0.222318
561.0,0.221895
561.5,0.221324
562.0,0.220169
562.5,0.219080
563.0,0.219533
563.5,0.220144
564.0,0.221928
564.5,0.223944
565.0,0.223088
565.5,0.221604
566.0,0.217693
566.5,0.222874
567.0,0.220672
567.5,0.219535
568.0,0.216823
568.5,0.217546
569.0,0.221789
569.5,0.217845
570.0,0.219713
570.5,0.217120
571.0,0.213026
571.5,0.208020
572.0,0.210706
572.5,0.206889
573.0,0.211315
573.5,0.211667
574.0,0.211029
574.5,0.216394
575.0,0.214369
575.5,0.215283
576.0,0.216786
576.5,0.209334
577.0,0.208269
577.5,0.204231
578.0,0.200605
578.5,0.198636
579.0,0.199009
579.5,0.201314
580.0,0.202654
580.5,0.199891
581.0,0.197228
581.5,0.197143
582.0,0.191623
582.5,0.190679
583.0,0.187051
583.5,0.187166
584.0,0.184209
584.5,0.183276
585.0,0.184688
585.5,0.183947
586.0,0.185607
586.5,0.181440
587.0,0.184874
587.5,0.186347
588.0,0.191439
588.5,0.195664
589.0,0.204446
589.5,0.200499
590.0,0.203645
590.5,0.205300
591.0,0.212231
591.5,0.218959
592.0,0.225916
592.5,0.223777
593.0,0.228976
593.5,0.230317
594.0,0.233953
594.5,0.231094
595.0,0.226165
595.5,0.228519
596.0,0.225846
596.5,0.221092
597.0,0.223617
597.5,0.220653
598.0,0.219754
598.5,0.215743
599.0,0.215894
599.5,0.213094
600.0,0.219034
600.5,0.222060
601.0,0.226865
601.5,0.233994
602.0,0.243312
