"d","test1"
582.5,15.073310
583.0,8.757786
583.5,2.292593
584.0,-2.643719
584.5,-4.468633
585.0,-4.575059
585.5,-6.310533
586.0,-8.898024
586.5,-11.063680
587.0,-12.448185
587.5,-11.817730
588.0,-7.801403
588.5,-3.118562
589.0,-0.451007
589.5,1.330554
590.0,3.930729
590.5,6.957973
591.0,10.974067
591.5,15.773537
592.0,18.326519
592.5,19.647789
593.0,19.984201
593.5,19.571606
594.0,18.893372
594.5,18.683346
595.0,17.568130
595.5,16.987047
596.0,17.039211
596.5,16.527576
597.0,13.782115
597.5,8.671513
598.0,1.262036
598.5,-7.245500
599.0,-14.470525
599.5,-18.707701
600.0,-20.432440
600.5,-20.293142
601.0,-18.437759
601.5,-15.880543
602.0,-13.534630
602.5,-11.616554
603.0,-10.013040
603.5,-9.311937
604.0,-9.559981
604.5,-10.025859
605.0,-10.716920
605.5,-11.565287
606.0,-11.222084
606.5,-8.514236
607.0,-3.825931
607.5,1.251763
608.0,6.092031
608.5,9.612963
609.0,11.029627
609.5,10.997832
610.0,11.288269
610.5,10.639004
611.0,10.405986
611.5,11.798635
612.0,14.316189
612.5,17.312767
613.0,22.134867
613.5,28.738516
614.0,35.582451
614.5,42.734360
615.0,50.920666
615.5,59.408047
616.0,66.715317
616.5,72.635773
617.0,81.327454
617.5,99.951584
618.0,123.451393
618.5,146.116394
619.0,165.491043
619.5,177.312408
620.0,172.261734
620.5,154.511093
621.0,128.799759
621.5,97.999847
622.0,65.235390
622.5,34.058174
623.0,4.415165
623.5,-22.874821
624.0,-45.099983
624.5,-61.958508
625.0,-75.454407
625.5,-87.184158
626.0,-102.794418
626.5,-122.200500
627.0,-138.721527
627.5,-144.349640
628.0,-129.189224
628.5,-79.018494
629.0,-14.178099
629.5,39.884094
630.0,70.351578
630.5,73.625671
631.0,42.052269
631.5,-4.699965
632.0,-37.259518
632.5,-47.245564
633.0,-35.112103
633.5,-25.025454
634.0,-38.444065
634.5,-73.259705
635.0,-120.269424
635.5,-171.932907
636.0,-207.604919
636.5,-198.662231
637.0,-145.730133
637.5,-64.116905
638.0,28.613140
638.5,116.224304
639.0,184.510544
639.5,225.518097
640.0,227.936127
640.5,198.134781
641.0,148.263550
641.5,91.525131
642.0,32.633301
642.5,-19.333580
643.0,-57.506462
643.5,-83.316017
644.0,-96.970604
644.5,-97.661461
645.0,-84.321060
645.5,-60.368343
646.0,-31.590776
646.5,-3.982220
647.0,19.541784
647.5,36.004318
648.0,44.613586
648.5,46.610954
649.0,44.825058
649.5,39.881046
650.0,31.880384
650.5,22.352444
651.0,12.294330
651.5,2.235333
652.0,-6.857249
652.5,-14.516868
653.0,-19.322899
653.5,-19.108217
654.0,-11.188307
654.5,-4.450984
655.0,11.530900
655.5,18.332331
656.0,23.538097
656.5,25.693317
657.0,21.390623
657.5,18.741770
658.0,6.788446
658.5,12.999923
659.0,-0.142596
659.5,3.623154
660.0,-0.459582
660.5,1.967195
661.0,9.691225
661.5,8.479618
662.0,16.042467
662.5,9.182765
663.0,9.920566
663.5,-3.761292
664.0,-11.230412
664.5,-15.763238
665.0,-22.793495
665.5,-21.488897
666.0,-23.585361
666.5,-18.752174
667.0,-17.405132
667.5,-14.741901
668.0,-9.834157
668.5,-10.603036
669.0,-10.279751
669.5,-16.180229
670.0,-21.450388
670.5,-28.393852
671.0,-29.539837
671.5,-17.479887
672.0,2.254993
672.5,28.233877
673.0,54.883137
673.5,77.067482
674.0,85.896408
674.5,77.815460
675.0,59.303837
675.5,34.203793
676.0,5.339952
676.5,-20.981121
677.0,-40.372337
677.5,-50.431824
678.0,-52.672131
678.5,-47.534988
679.0,-37.906803
679.5,-26.416668
680.0,-13.735670
680.5,-1.969484
681.0,5.144168
681.5,7.144848
682.0,5.417749
682.5,0.651990
683.0,-8.106693
683.5,-17.579149
684.0,-25.764318
684.5,-31.943430
685.0,-38.682396
685.5,-50.227734
686.0,-60.458988
686.5,-65.764008
687.0,-65.988876
687.5,-61.144432
688.0,-46.669109
688.5,-21.632513
689.0,5.320407
689.5,26.812160
690.0,38.981827
690.5,39.798588
691.0,31.900576
691.5,16.233240
692.0,-3.256247
692.5,-21.183666
693.0,-32.665848
693.5,-41.052330
694.0,-45.837753
694.5,-42.248924
695.0,-27.683191
695.5,-4.726903
696.0,23.366596
696.5,55.839848
697.0,86.529953
697.5,106.462692
698.0,107.570343
698.5,92.835495
699.0,68.816849
699.5,41.170002
700.0,14.559826
700.5,-7.756540
701.0,-25.307730
701.5,-39.670372
702.0,-50.966995
702.5,-58.603962
703.0,-64.199486
703.5,-63.180653
704.0,-51.838356
704.5,-30.357872
705.0,-4.164031
705.5,23.045416
706.0,51.207218
706.5,76.802673
707.0,94.341507
707.5,96.506058
708.0,84.765038
708.5,62.274158
709.0,31.609432
709.5,-2.459720
710.0,-34.688896
710.5,-55.483349
