"d","test1"
345.5,-0.019281
346.0,0.068297
346.5,0.154555
347.0,0.238730
347.5,0.320828
348.0,0.399802
348.5,0.476582
349.0,0.548986
349.5,0.618861
350.0,0.685053
350.5,0.746649
351.0,0.803910
351.5,0.857927
352.0,0.906761
352.5,0.952376
353.0,0.993330
353.5,1.030016
354.0,1.064371
354.5,1.094222
355.0,1.119704
355.5,1.140054
356.0,1.156039
356.5,1.167017
357.0,1.172536
357.5,1.173859
358.0,1.171612
358.5,1.168065
359.0,1.163428
359.5,1.158738
360.0,1.154675
360.5,1.150063
361.0,1.142684
361.5,1.131948
362.0,1.117506
362.5,1.100133
363.0,1.080318
363.5,1.058247
364.0,1.034548
364.5,1.007170
365.0,0.977005
365.5,0.945556
366.0,0.913434
366.5,0.879286
367.0,0.842154
367.5,0.803150
368.0,0.763238
368.5,0.719931
369.0,0.674595
369.5,0.627896
370.0,0.580033
370.5,0.531177
371.0,0.481653
371.5,0.431754
372.0,0.384027
372.5,0.336726
373.0,0.289343
373.5,0.244324
374.0,0.198753
374.5,0.154023
375.0,0.108980
375.5,0.064773
376.0,0.021798
376.5,-0.021273
377.0,-0.061982
377.5,-0.102141
378.0,-0.141738
378.5,-0.180764
379.0,-0.219106
379.5,-0.255532
380.0,-0.291131
380.5,-0.322565
381.0,-0.351155
381.5,-0.376885
382.0,-0.399369
382.5,-0.418475
383.0,-0.435110
383.5,-0.448375
384.0,-0.459804
384.5,-0.469904
385.0,-0.478477
385.5,-0.485304
386.0,-0.491336
386.5,-0.497614
387.0,-0.499461
387.5,-0.496275
388.0,-0.490970
388.5,-0.485088
389.0,-0.478704
389.5,-0.470519
390.0,-0.451435
390.5,-0.428571
391.0,-0.404326
391.5,-0.377805
392.0,-0.349238
392.5,-0.321210
393.0,-0.291887
393.5,-0.263366
394.0,-0.235546
394.5,-0.206430
395.0,-0.177338
395.5,-0.147322
396.0,-0.116035
396.5,-0.083555
397.0,-0.052547
397.5,-0.021524
398.0,0.010398
398.5,0.042461
399.0,0.075739
399.5,0.109344
400.0,0.143035
400.5,0.174346
401.0,0.203803
401.5,0.230551
402.0,0.254716
402.5,0.278096
403.0,0.299406
403.5,0.319033
404.0,0.339137
404.5,0.357923
405.0,0.378782
405.5,0.398904
406.0,0.418345
406.5,0.437249
407.0,0.458351
407.5,0.479944
408.0,0.501259
408.5,0.522246
409.0,0.545381
409.5,0.567977
410.0,0.591813
410.5,0.614998
411.0,0.639840
411.5,0.664839
412.0,0.690846
412.5,0.720345
413.0,0.753731
413.5,0.791413
414.0,0.830687
414.5,0.869155
415.0,0.907608
415.5,0.941535
416.0,0.975025
416.5,1.006841
417.0,1.038659
417.5,1.070381
418.0,1.104217
418.5,1.139960
419.0,1.171571
419.5,1.199971
420.0,1.228473
420.5,1.259062
421.0,1.296968
421.5,1.340785
422.0,1.386770
422.5,1.433049
423.0,1.470850
423.5,1.504000
424.0,1.533294
424.5,1.558827
425.0,1.583285
425.5,1.608840
426.0,1.634312
426.5,1.663120
427.0,1.693050
427.5,1.724947
428.0,1.755216
428.5,1.780207
429.0,1.800734
429.5,1.815576
430.0,1.824096
430.5,1.826794
431.0,1.822673
431.5,1.814830
432.0,1.802190
432.5,1.785535
433.0,1.766487
433.5,1.746307
434.0,1.726648
434.5,1.709597
435.0,1.694152
435.5,1.681804
436.0,1.669485
436.5,1.649936
437.0,1.620974
437.5,1.583439
438.0,1.542195
438.5,1.500266
439.0,1.463302
439.5,1.430196
440.0,1.404266
440.5,1.383543
441.0,1.366707
441.5,1.354175
442.0,1.345544
442.5,1.340413
443.0,1.341744
443.5,1.351590
444.0,1.368795
444.5,1.386967
445.0,1.397485
445.5,1.393741
446.0,1.377275
446.5,1.342785
447.0,1.297770
447.5,1.251131
448.0,1.211761
448.5,1.187898
449.0,1.178729
449.5,1.185016
450.0,1.204735
450.5,1.234636
451.0,1.274019
451.5,1.319721
452.0,1.375628
452.5,1.442806
453.0,1.520803
453.5,1.614407
454.0,1.723046
454.5,1.844403
455.0,1.976243
455.5,2.112274
456.0,2.248712
456.5,2.379848
457.0,2.503307
457.5,2.621134
458.0,2.734267
458.5,2.845490
459.0,2.956227
459.5,3.068529
460.0,3.182785
460.5,3.302943
461.0,3.430329
461.5,3.564152
462.0,3.703988
462.5,3.847352
463.0,3.987127
463.5,4.121106
464.0,4.243031
464.5,4.352206
465.0,4.446847
465.5,4.527926
466.0,4.593900
466.5,4.639748
467.0,4.670826
467.5,4.698647
468.0,4.741877
468.5,4.817946
469.0,4.920457
469.5,5.021899
470.0,5.092936
470.5,5.118937
471.0,5.116159
471.5,5.114992
472.0,5.141662
472.5,5.192862
473.0,5.252679
473.5,5.314616
474.0,5.388491
474.5,5.477952
475.0,5.578648
475.5,5.681181
476.0,5.775856
476.5,5.863896
477.0,5.940752
477.5,6.009190
478.0,6.071541
478.5,6.128800
479.0,6.180436
479.5,6.230408
480.0,6.278729
480.5,6.326467
481.0,6.365994
481.5,6.395188
482.0,6.408344
482.5,6.405484
483.0,6.384874
483.5,6.346108
484.0,6.285019
484.5,6.198739
485.0,6.084281
485.5,5.940581
486.0,5.776370
486.5,5.586309
487.0,5.361282
487.5,5.114642
488.0,4.880310
488.5,4.688092
489.0,4.539767
489.5,4.395087
490.0,4.208222
490.5,3.987619
491.0,3.773769
491.5,3.583098
492.0,3.413197
492.5,3.256971
493.0,3.108270
493.5,2.977698
494.0,2.871546
494.5,2.788564
495.0,2.715516
495.5,2.644806
496.0,2.578590
496.5,2.524555
497.0,2.485206
497.5,2.458597
498.0,2.444390
498.5,2.458580
499.0,2.500293
499.5,2.573313
500.0,2.663294
500.5,2.768854
501.0,2.886904
501.5,3.030441
502.0,3.195942
502.5,3.388203
503.0,3.625365
503.5,3.913196
504.0,4.232937
504.5,4.547683
505.0,4.844650
505.5,5.140096
506.0,5.432382
506.5,5.696735
507.0,5.898361
507.5,6.031180
508.0,6.096156
508.5,6.100700
509.0,6.044124
509.5,5.919623
510.0,5.724179
510.5,5.469273
511.0,5.169829
511.5,4.830227
512.0,4.449308
512.5,4.032486
513.0,3.597747
513.5,3.164530
514.0,2.742039
514.5,2.340896
515.0,1.959876
515.5,1.617983
516.0,1.329200
516.5,1.098288
517.0,0.904525
517.5,0.735843
518.0,0.580355
518.5,0.455501
519.0,0.374022
519.5,0.336910
520.0,0.337758
520.5,0.365026
521.0,0.414081
521.5,0.480204
522.0,0.563149
522.5,0.661842
523.0,0.776843
523.5,0.909401
524.0,1.052326
524.5,1.191493
525.0,1.313586
525.5,1.413878
526.0,1.498884
526.5,1.574823
527.0,1.634149
527.5,1.669964
528.0,1.679024
528.5,1.672945
529.0,1.657235
529.5,1.636513
530.0,1.609212
530.5,1.573879
531.0,1.523485
531.5,1.468570
532.0,1.418216
532.5,1.371674
533.0,1.336173
533.5,1.307389
534.0,1.277253
534.5,1.246831
535.0,1.221205
535.5,1.207671
536.0,1.209071
536.5,1.219805
537.0,1.238953
537.5,1.264545
538.0,1.300392
538.5,1.346003
539.0,1.403561
539.5,1.459790
540.0,1.515835
540.5,1.571276
541.0,1.631359
541.5,1.704249
542.0,1.783333
542.5,1.862510
543.0,1.929912
543.5,1.986058
544.0,2.032166
544.5,2.064667
545.0,2.085571
545.5,2.088738
546.0,2.076997
546.5,2.052769
547.0,2.022225
547.5,1.989013
548.0,1.954546
548.5,1.915331
549.0,1.874754
549.5,1.834977
550.0,1.795872
550.5,1.759523
551.0,1.725436
551.5,1.695687
552.0,1.671390
552.5,1.653769
553.0,1.643666
553.5,1.634236
554.0,1.622618
554.5,1.607956
555.0,1.591778
555.5,1.576827
556.0,1.557135
556.5,1.539732
557.0,1.521553
557.5,1.499967
558.0,1.476845
558.5,1.456378
559.0,1.439186
559.5,1.428697
560.0,1.426179
560.5,1.432033
561.0,1.445451
561.5,1.468335
562.0,1.500443
562.5,1.538786
563.0,1.588122
563.5,1.644604
564.0,1.708392
564.5,1.781632
565.0,1.858423
565.5,1.940881
566.0,2.024350
566.5,2.103483
567.0,2.176272
567.5,2.241460
568.0,2.302837
568.5,2.359745
569.0,2.413870
569.5,2.464754
570.0,2.512685
570.5,2.558596
571.0,2.601986
571.5,2.645311
572.0,2.692640
572.5,2.739470
573.0,2.788150
573.5,2.837971
574.0,2.890207
574.5,2.941780
575.0,2.993991
575.5,3.042032
576.0,3.091362
576.5,3.140243
577.0,3.193064
577.5,3.246837
578.0,3.304227
578.5,3.362928
579.0,3.420969
579.5,3.479683
580.0,3.541054
580.5,3.609082
581.0,3.685332
581.5,3.773731
582.0,3.872308
582.5,3.977847
583.0,4.088391
583.5,4.204667
584.0,4.328709
584.5,4.462393
585.0,4.608283
585.5,4.762853
586.0,4.929392
586.5,5.101854
587.0,5.280398
587.5,5.460762
588.0,5.640929
588.5,5.817543
589.0,5.996176
589.5,6.178278
590.0,6.367808
590.5,6.561246
591.0,6.757568
591.5,6.948101
592.0,7.131433
592.5,7.306829
593.0,7.476234
593.5,7.639079
594.0,7.791618
594.5,7.937006
595.0,8.073759
595.5,8.201818
