"d","test1"
571.5,-0.732154
572.0,-0.726090
572.5,-0.727098
573.0,-0.723112
573.5,-0.716103
574.0,-0.707504
574.5,-0.715489
575.0,-0.734707
575.5,-0.746551
576.0,-0.737703
576.5,-0.713044
577.0,-0.703763
577.5,-0.688408
578.0,-0.656028
578.5,-0.639547
579.0,-0.630451
579.5,-0.628137
580.0,-0.623383
580.5,-0.576299
581.0,-0.534830
581.5,-0.527487
582.0,-0.549011
582.5,-0.566928
583.0,-0.557964
583.5,-0.532063
584.0,-0.502690
584.5,-0.478563
585.0,-0.464519
585.5,-0.459353
586.0,-0.448137
586.5,-0.443806
587.0,-0.445406
587.5,-0.468312
588.0,-0.489355
588.5,-0.496602
589.0,-0.481510
589.5,-0.419078
590.0,-0.372118
590.5,-0.387874
591.0,-0.435493
591.5,-0.464474
592.0,-0.450393
592.5,-0.441428
593.0,-0.465609
593.5,-0.475739
594.0,-0.470817
594.5,-0.472380
595.0,-0.445467
595.5,-0.421125
596.0,-0.431540
596.5,-0.445251
597.0,-0.440037
597.5,-0.425931
598.0,-0.417007
598.5,-0.417758
599.0,-0.439537
599.5,-0.443823
600.0,-0.447045
600.5,-0.440943
601.0,-0.439775
601.5,-0.467019
602.0,-0.510327
602.5,-0.548564
603.0,-0.570732
603.5,-0.584838
604.0,-0.612106
604.5,-0.664993
605.0,-0.702725
605.5,-0.740233
606.0,-0.779320
606.5,-0.840027
607.0,-0.904466
607.5,-0.954455
608.0,-0.994667
608.5,-1.020786
609.0,-1.057958
609.5,-1.083992
610.0,-1.113117
610.5,-1.150283
611.0,-1.175038
611.5,-1.219132
612.0,-1.251101
612.5,-1.275078
613.0,-1.304047
613.5,-1.319585
614.0,-1.297509
614.5,-1.283384
615.0,-1.254912
615.5,-1.219032
616.0,-1.210599
616.5,-1.174425
617.0,-1.142928
617.5,-1.092489
618.0,-1.073611
618.5,-1.170264
619.0,-1.211062
619.5,-1.200436
620.0,-1.133539
620.5,-1.379769
621.0,-1.491564
621.5,-1.561573
622.0,-1.593630
622.5,-1.597937
623.0,-1.579829
623.5,-1.556948
624.0,-1.509109
624.5,-1.465567
625.0,-1.409464
625.5,-1.364645
626.0,-1.339134
626.5,-1.324402
627.0,-1.281007
627.5,-1.211124
628.0,-0.907801
628.5,-0.823417
629.0,-0.827325
629.5,-0.794924
630.0,-0.872736
630.5,-1.011797
631.0,-1.353542
631.5,-2.017913
632.0,-2.319633
632.5,-1.849090
633.0,-1.664814
633.5,-1.642867
634.0,-1.613452
634.5,-1.611463
635.0,-1.654701
635.5,-1.521106
636.0,-1.536153
636.5,-1.620092
637.0,-1.289673
637.5,-0.521505
638.0,-0.701393
638.5,-0.926813
639.0,-1.471097
639.5,-2.024032
640.0,-2.031035
640.5,-2.149668
641.0,-2.451048
641.5,-2.717326
642.0,-2.650791
642.5,-2.462475
643.0,-2.265732
643.5,-2.012410
644.0,-1.482754
644.5,-1.320646
645.0,-1.270631
645.5,-1.307942
646.0,-1.375717
646.5,-1.459946
647.0,-1.547739
647.5,-1.605507
648.0,-1.672672
648.5,-1.728140
649.0,-1.749399
649.5,-1.756219
650.0,-1.746414
650.5,-1.734624
651.0,-1.725146
651.5,-1.709477
652.0,-1.668824
652.5,-1.626772
653.0,-1.619238
653.5,-1.616471
654.0,-1.625645
654.5,-1.694066
655.0,-1.876258
655.5,-1.739890
656.0,-1.892907
656.5,-1.597963
657.0,-1.393252
657.5,-1.416903
658.0,-0.975846
658.5,-1.240255
659.0,-0.729439
659.5,-0.965913
660.0,-0.576353
660.5,-0.758677
661.0,-0.835711
661.5,-0.754499
662.0,-1.344024
662.5,-0.986731
663.0,-1.208830
663.5,-1.138706
664.0,-1.243694
664.5,-1.278572
665.0,-1.166249
665.5,-1.410356
666.0,-1.261096
666.5,-1.211118
667.0,-1.289449
667.5,-1.179385
668.0,-1.315702
668.5,-1.270516
669.0,-1.372952
669.5,-1.466646
670.0,-1.408314
670.5,-1.371118
671.0,-1.349090
671.5,-1.329286
672.0,-1.486894
672.5,-1.413190
673.0,-1.496791
673.5,-1.572496
674.0,-1.722927
674.5,-1.888186
675.0,-2.010777
675.5,-2.053541
676.0,-2.012668
676.5,-1.913547
677.0,-1.765648
677.5,-1.624671
678.0,-1.525380
678.5,-1.474082
679.0,-1.462566
679.5,-1.489601
680.0,-1.546592
680.5,-1.601866
681.0,-1.654201
681.5,-1.708641
682.0,-1.696139
682.5,-1.637920
683.0,-1.566232
683.5,-1.590026
684.0,-1.531802
684.5,-1.469912
685.0,-1.425287
685.5,-1.405922
686.0,-1.402827
686.5,-1.340651
687.0,-1.279206
687.5,-1.269704
688.0,-1.187160
688.5,-1.271389
689.0,-1.351982
689.5,-1.431618
690.0,-1.500614
690.5,-1.534733
691.0,-1.509780
691.5,-1.455497
692.0,-1.466887
692.5,-1.553751
693.0,-1.555877
693.5,-1.509927
694.0,-1.455807
694.5,-1.401827
