"d","test1"
215.0,2904.946045
215.5,2868.857666
216.0,2790.041260
216.5,2737.437256
217.0,2737.823486
217.5,2782.338379
218.0,2847.235840
218.5,2910.158447
219.0,2977.133545
219.5,3040.843506
220.0,3008.730713
220.5,2957.168213
221.0,2926.165283
221.5,2964.611328
222.0,3011.271973
222.5,3001.859619
223.0,2949.605957
223.5,2909.590576
224.0,2897.036865
224.5,2854.108887
225.0,2749.048340
225.5,2622.495117
226.0,2591.376953
226.5,2653.820068
227.0,2777.402100
227.5,2841.237549
228.0,2833.454834
228.5,2852.378418
229.0,2869.021729
229.5,2827.185059
230.0,2818.834229
230.5,2858.068604
231.0,2889.096924
231.5,2961.741211
232.0,3013.638916
232.5,3036.580566
233.0,3056.155273
233.5,3100.465332
234.0,3178.671875
234.5,3186.033447
235.0,3165.753174
235.5,3108.483398
236.0,3034.586426
236.5,2943.387451
237.0,2829.972412
237.5,2617.382080
238.0,2501.374268
238.5,2465.011230
239.0,2528.558594
239.5,2651.465820
240.0,2782.136719
240.5,2861.980713
241.0,2894.037354
241.5,3018.825195
242.0,3184.794434
242.5,3245.860596
243.0,3145.780273
243.5,3038.144775
244.0,2980.881592
244.5,2952.163086
245.0,2895.671143
245.5,2840.722656
246.0,2792.715576
246.5,2754.378662
247.0,2723.622559
247.5,2706.561523
248.0,2674.889648
248.5,2632.837646
249.0,2643.352783
249.5,2768.865234
250.0,2884.702393
250.5,2999.805664
251.0,3119.713623
251.5,3144.273193
252.0,3136.333740
252.5,3110.459717
253.0,3013.265625
253.5,2880.101318
254.0,2815.167236
254.5,2799.839111
255.0,2844.392822
255.5,2926.963867
256.0,3001.861816
256.5,3055.439209
257.0,3143.043701
257.5,3282.114014
258.0,3356.309082
258.5,3329.046143
259.0,3259.720459
259.5,3161.008057
260.0,3068.919678
260.5,2949.755371
261.0,2901.064697
261.5,2879.867188
262.0,2879.561523
262.5,2916.481201
263.0,3081.304932
263.5,3184.818359
264.0,3225.255127
264.5,3231.449463
265.0,3218.424561
265.5,3247.868408
266.0,3275.560303
266.5,3242.961426
267.0,3251.094727
267.5,3323.275146
268.0,3396.538086
268.5,3449.054443
269.0,3488.299316
269.5,3521.608643
270.0,3575.038818
270.5,3641.573486
271.0,3781.674072
271.5,3878.018066
272.0,3821.469971
272.5,3749.201660
273.0,3686.491211
273.5,3630.035156
274.0,3555.760254
274.5,3526.032715
275.0,3447.620850
275.5,3348.564697
276.0,3357.882812
276.5,3456.983398
277.0,3633.961914
277.5,3811.756348
278.0,4016.332764
278.5,4252.289551
279.0,4565.527344
279.5,4807.667480
280.0,4922.958984
280.5,4984.035645
281.0,5072.344727
281.5,5188.166992
282.0,5317.370117
282.5,5427.082520
283.0,5522.877930
283.5,5588.842285
284.0,5654.042969
284.5,5690.626465
285.0,5709.931152
285.5,5730.077148
286.0,5706.565918
286.5,5642.134277
287.0,5555.517578
287.5,5465.889648
288.0,5478.286133
288.5,5427.972656
289.0,5387.147949
289.5,5349.546387
290.0,5276.855957
290.5,5207.300293
291.0,5120.697754
291.5,4942.976562
292.0,4853.960449
292.5,4829.732910
293.0,4900.155762
293.5,5011.726562
294.0,5026.854980
294.5,5013.681641
295.0,5041.135254
295.5,5015.975586
296.0,4958.808594
296.5,4920.157715
297.0,4935.506348
297.5,4992.240234
298.0,5063.772461
298.5,5129.580566
299.0,5184.162598
299.5,5234.248535
300.0,5281.082031
300.5,5310.092773
301.0,5241.038574
301.5,5160.407227
302.0,5078.865234
302.5,4948.214355
303.0,4856.486816
303.5,4672.300781
304.0,4510.509277
304.5,4408.893066
305.0,4371.383301
305.5,4393.692383
306.0,4466.029297
306.5,4617.102051
307.0,4772.635254
307.5,4855.975586
308.0,4921.249023
308.5,4954.330078
309.0,5007.969727
309.5,5017.532227
310.0,5041.482422
310.5,5106.910156
311.0,5171.341797
311.5,5141.046875
312.0,4982.884766
312.5,4833.108887
313.0,4793.740234
313.5,4844.087402
314.0,4808.873047
314.5,4788.248047
315.0,4780.668945
315.5,4778.616211
316.0,4749.792969
316.5,4679.143555
317.0,4607.743652
317.5,4485.330566
318.0,4327.671387
318.5,4168.828125
319.0,3997.398438
319.5,3835.687988
320.0,3699.197510
320.5,3635.178467
321.0,3580.962646
321.5,3594.933594
322.0,3664.981934
322.5,3790.417969
323.0,3938.609619
323.5,4115.179199
324.0,4278.990234
324.5,4465.849121
325.0,4652.251465
325.5,4811.422363
326.0,4932.190918
326.5,4962.788086
327.0,4861.722168
327.5,4681.184082
328.0,4396.479492
328.5,4035.070557
329.0,3655.345459
329.5,3344.800049
330.0,3133.658936
330.5,3126.252930
331.0,3214.710205
331.5,3502.195312
332.0,3976.395264
332.5,4529.112305
333.0,4750.363281
333.5,4436.593750
334.0,3652.969482
334.5,2805.765625
335.0,2354.857666
335.5,2615.367920
336.0,3175.073242
336.5,3587.484863
337.0,3840.841309
337.5,3969.023926
338.0,4023.082764
338.5,3958.416504
339.0,3876.028320
339.5,3747.276123
340.0,3559.343750
340.5,3313.813477
341.0,3036.527588
341.5,2752.840576
342.0,2489.571533
342.5,2301.742920
343.0,2145.037109
343.5,2066.234375
344.0,2086.585693
344.5,2174.275391
345.0,2267.223389
345.5,2412.321045
346.0,2598.440430
346.5,2774.228271
347.0,2985.008545
347.5,3204.087158
348.0,3370.146973
348.5,3409.991211
349.0,3302.975342
349.5,3029.799316
