"d","test1"
493.0,1.436968
493.5,1.574026
494.0,1.650399
494.5,1.690599
495.0,1.681224
495.5,1.583001
496.0,1.527183
496.5,1.553770
497.0,1.634690
497.5,1.709985
498.0,1.769379
498.5,1.794509
499.0,1.763801
499.5,1.609986
500.0,1.505524
500.5,1.437488
501.0,1.405650
501.5,1.424952
502.0,1.468391
502.5,1.586091
503.0,1.487149
503.5,1.226624
504.0,0.894163
504.5,0.587162
505.0,0.372047
505.5,0.092661
506.0,-0.079937
506.5,-0.290998
507.0,-0.420145
507.5,-0.442215
508.0,-0.411574
508.5,-0.431356
509.0,-0.442078
509.5,-0.434753
510.0,-0.447982
510.5,-0.498301
511.0,-0.581835
511.5,-0.692833
512.0,-0.813625
512.5,-0.971295
513.0,-1.121308
513.5,-1.344996
514.0,-1.601376
514.5,-1.893996
515.0,-2.166530
515.5,-2.452029
516.0,-2.785569
516.5,-3.048811
517.0,-3.209758
517.5,-3.265412
518.0,-3.200815
518.5,-3.051136
519.0,-2.889247
519.5,-2.778150
520.0,-2.643898
520.5,-2.517229
521.0,-2.391308
521.5,-2.291912
522.0,-2.185085
522.5,-2.109816
523.0,-3.071673
523.5,-3.166635
524.0,-3.257256
524.5,-3.304082
525.0,-3.398544
525.5,-3.410952
526.0,-3.365491
526.5,-3.244890
527.0,-3.147100
527.5,-3.015999
528.0,-2.825776
528.5,-2.688744
529.0,-2.587390
529.5,-2.539489
530.0,-2.543228
530.5,-2.578126
531.0,-2.640686
531.5,-2.693323
532.0,-2.722107
532.5,-2.778169
533.0,-2.839077
533.5,-2.884007
534.0,-2.873425
534.5,-2.793176
535.0,-2.669541
535.5,-2.570173
536.0,-2.512259
536.5,-2.486025
537.0,-2.461361
537.5,-2.419058
538.0,-2.357539
538.5,-2.325969
539.0,-2.312560
539.5,-2.308419
540.0,-2.292952
540.5,-2.244725
541.0,-2.216481
541.5,-2.242513
542.0,-2.313705
542.5,-2.436581
543.0,-2.544689
543.5,-2.606551
544.0,-2.658351
544.5,-2.683381
545.0,-2.674630
545.5,-2.640039
546.0,-2.607241
546.5,-2.588149
547.0,-2.591400
547.5,-2.588142
548.0,-2.589870
548.5,-2.584151
549.0,-2.588320
549.5,-2.606609
550.0,-2.643189
550.5,-2.672390
551.0,-2.665135
551.5,-2.685361
552.0,-2.738359
552.5,-2.816418
553.0,-2.895351
553.5,-3.007529
554.0,-3.067038
554.5,-3.093959
555.0,-3.120000
555.5,-3.168140
556.0,-3.197716
556.5,-3.204839
557.0,-3.194023
557.5,-3.126767
558.0,-3.047685
558.5,-2.950919
559.0,-2.862082
559.5,-2.749835
560.0,-2.649325
560.5,-2.549508
561.0,-2.477379
561.5,-2.421125
562.0,-2.359899
562.5,-2.308146
563.0,-2.253977
563.5,-2.210304
564.0,-2.195688
564.5,-2.191146
565.0,-2.218029
565.5,-2.237969
566.0,-2.267268
566.5,-2.248262
567.0,-2.208729
567.5,-2.146328
568.0,-2.079846
568.5,-2.026521
569.0,-1.964274
569.5,-1.886067
570.0,-1.801934
570.5,-1.729147
571.0,-1.659697
571.5,-1.582574
572.0,-1.536986
572.5,-1.515459
573.0,-1.506649
573.5,-1.502877
574.0,-1.513429
574.5,-1.502111
575.0,-1.450202
575.5,-1.384586
576.0,-1.318851
576.5,-1.242065
577.0,-1.144175
577.5,-1.048203
578.0,-0.956439
578.5,-0.860447
579.0,-0.727743
579.5,-0.610727
580.0,-0.439647
580.5,-0.284377
581.0,-0.142518
581.5,-0.005335
582.0,0.091499
582.5,0.308574
583.0,0.318843
583.5,0.359617
584.0,0.420611
584.5,0.487332
585.0,0.514726
585.5,0.481546
586.0,0.422594
586.5,0.435073
587.0,0.484657
587.5,0.512054
588.0,0.544183
588.5,0.626735
589.0,0.739461
589.5,0.806931
590.0,0.826640
590.5,0.831711
591.0,0.788854
591.5,0.692506
592.0,0.629340
592.5,0.600273
593.0,0.573938
593.5,0.573051
594.0,0.613015
594.5,0.716408
595.0,0.820445
595.5,0.920464
596.0,1.032773
596.5,1.149208
597.0,1.249621
597.5,1.311762
598.0,1.322917
598.5,1.294233
599.0,1.232982
599.5,1.156672
600.0,1.058407
600.5,0.932501
601.0,0.793871
601.5,0.675586
602.0,0.622024
602.5,0.571603
603.0,0.477428
603.5,0.363564
604.0,0.212525
604.5,0.094765
605.0,-0.132899
605.5,-0.355136
606.0,-0.615112
606.5,-0.853117
607.0,-1.033536
607.5,-1.144518
608.0,-1.230304
608.5,-1.303093
609.0,-1.366481
609.5,-1.419289
610.0,-1.487312
610.5,-1.588653
611.0,-1.720368
611.5,-1.886413
612.0,-2.076777
612.5,-2.263208
613.0,-2.484161
613.5,-2.773446
614.0,-3.122454
614.5,-3.531923
615.0,-3.981953
615.5,-4.478391
616.0,-5.031586
616.5,-5.535887
617.0,-5.996030
617.5,-6.406387
618.0,-6.767625
618.5,-7.170066
619.0,-7.556420
619.5,-7.904853
620.0,-8.211494
620.5,-8.473729
621.0,-8.654208
621.5,-8.755080
622.0,-8.773684
622.5,-8.725971
623.0,-8.680581
623.5,-8.587130
624.0,-8.485155
624.5,-8.370472
625.0,-8.273153
625.5,-8.177958
626.0,-8.095288
626.5,-7.995580
627.0,-7.857700
627.5,-7.546999
628.0,-7.246578
628.5,-7.057005
629.0,-7.176482
629.5,-7.752936
630.0,-8.538293
630.5,-9.006888
631.0,-8.985147
631.5,-9.278878
632.0,-8.684922
632.5,-7.738666
633.0,-7.329657
633.5,-7.156531
634.0,-7.049483
634.5,-6.942352
635.0,-6.728640
635.5,-6.341906
636.0,-5.967880
636.5,-5.660493
637.0,-5.518410
637.5,-5.917315
638.0,-6.384176
638.5,-6.670580
639.0,-6.933324
639.5,-7.211236
640.0,-7.518118
640.5,-7.599695
641.0,-7.508514
641.5,-7.346537
642.0,-7.249604
642.5,-7.195264
643.0,-7.150229
643.5,-7.060066
644.0,-6.994935
644.5,-6.974482
645.0,-7.055361
645.5,-7.181373
646.0,-7.305427
646.5,-7.398012
647.0,-7.422318
647.5,-7.427312
648.0,-7.442159
648.5,-7.466932
649.0,-7.505750
649.5,-7.577312
650.0,-7.653338
650.5,-7.693916
651.0,-7.683100
651.5,-7.633781
652.0,-7.557358
652.5,-7.434719
653.0,-7.319350
653.5,-7.224768
654.0,-5.697729
654.5,-3.425669
655.0,-4.738137
655.5,-4.412479
656.0,-6.343128
656.5,-5.828735
657.0,-5.165474
657.5,-6.802881
658.0,-4.222970
658.5,-7.546381
659.0,-4.353728
659.5,-7.852120
660.0,-4.689682
660.5,-6.831347
661.0,-6.412002
661.5,-4.979483
662.0,-8.147054
662.5,-5.157853
663.0,-7.597733
663.5,-5.288733
664.0,-6.633629
664.5,-5.255100
665.0,-5.116998
665.5,-6.663100
666.0,-4.885807
666.5,-6.511386
667.0,-4.644205
667.5,-5.777303
668.0,-4.660880
668.5,-4.686432
669.0,-5.225682
669.5,-3.865228
670.0,-4.430274
670.5,-3.977076
671.0,-3.434602
671.5,-3.447723
672.0,-7.173718
672.5,-8.048362
673.0,-8.413598
673.5,-8.477089
674.0,-8.323874
674.5,-8.058200
675.0,-7.809978
675.5,-7.668326
676.0,-7.582357
676.5,-7.565463
677.0,-7.596163
677.5,-7.666534
678.0,-7.729944
678.5,-7.759755
679.0,-7.758988
679.5,-7.736836
680.0,-7.713513
680.5,-7.683310
681.0,-7.690474
681.5,-7.797705
682.0,-7.880060
682.5,-7.916679
683.0,-7.935133
683.5,-7.924973
684.0,-7.850899
684.5,-7.722362
685.0,-7.591481
685.5,-7.481879
686.0,-7.414453
686.5,-7.368814
687.0,-7.357126
687.5,-7.411100
688.0,-7.556858
688.5,-7.755444
689.0,-7.957902
689.5,-8.158666
690.0,-8.367213
690.5,-8.468491
691.0,-7.937665
